4|124|2
4|128|5
4|129|5
4|133|4
4|134|1
4|140|2
4|141|2
4|143|4
4|151|3
4|152|1
4|153|5
4|155|2
4|157|3
4|160|2
4|166|2
4|167|4
4|171|1
4|173|5
4|177|3
4|179|4
4|183|3
4|184|2
4|186|5
4|187|5
4|188|3
4|189|3
4|191|2
4|193|1
4|194|3
4|199|1
4|202|2
4|203|5
4|204|1
4|205|2
4|207|4
4|208|3
4|212|3
4|213|2
4|214|5
4|216|4
4|220|2
4|222|4
4|223|5
4|224|4
4|226|3
4|228|3
4|235|2
4|237|4
4|238|3
4|244|4
4|247|5
4|249|3
4|250|5
4|252|1
4|255|3
4|257|1
4|258|5
4|261|1
4|264|1
4|268|2
4|270|4
4|277|2
4|284|2
4|291|3
4|293|5
4|295|1
4|297|5
4|302|2
4|303|1
4|304|4
4|308|1
4|310|1
4|311|1
4|312|1
4|313|1
4|316|1
4|319|5
4|321|5
4|323|1
4|324|1
4|326|1
4|327|5
4|332|3
4|333|2
4|334|5
4|336|2
4|337|3
4|340|1
4|343|1
4|344|1
4|348|3
4|350|1
4|357|1
4|358|1
4|361|5
4|363|2
4|365|4
4|368|2
4|369|3
4|370|2
4|371|3
4|373|5
4|375|1
4|378|3
4|379|2
4|381|2
4|382|1
4|384|2
4|388|1
4|389|3
4|390|1
4|391|3
4|393|2
4|397|5
4|398|1
4|401|5
4|402|3
4|403|4
4|404|3
4|408|3
4|409|3
4|410|1
4|413|3
4|416|5
4|417|5
4|418|1
4|421|2
4|423|5
4|424|4
4|426|4
4|427|4
4|429|1
4|431|2
4|434|4
4|436|1
4|438|2
4|440|3
4|443|5
4|445|3
4|447|1
4|448|3
4|449|3
4|450|1
4|451|3
4|453|4
4|455|5
4|461|1
4|462|5
4|464|3
4|467|1
4|468|5
4|471|4
4|472|4
4|480|2
4|481|2
4|483|2
4|485|2
4|486|1
4|493|2
4|496|3
4|498|4
4|499|3
4|500|5
5|1|1
5|2|4
5|3|3
5|5|2
5|6|5
5|10|5
5|11|3
5|20|1
5|21|3
5|22|1
5|24|4
5|34|1
5|35|1
5|37|4
5|40|1
5|41|1
5|43|2
5|48|3
5|49|3
5|50|2
5|51|1
5|52|5
5|53|2
5|57|4
5|64|5
5|68|3
5|71|5
5|80|5
5|83|3
5|89|3
5|92|4
5|93|1
5|96|2
5|97|4
5|101|2
5|102|3
5|103|5
5|108|5
5|110|5
5|112|4
5|113|2
5|115|4
5|117|1
5|118|2
5|121|5
5|126|3
5|127|3
5|128|5
5|137|2
5|138|5
5|139|3
5|140|4
5|142|2
5|143|3
5|146|5
5|149|5
5|150|5
5|153|1
5|156|5
5|157|5
5|159|1
5|160|5
5|162|5
5|165|3
5|166|1
5|167|5
5|168|2
5|170|5
5|175|4
5|176|2
5|180|5
5|182|2
5|183|5
5|184|3
5|188|3
5|190|4
5|191|4
5|193|2
5|196|5
5|199|2
5|208|4
5|212|5
5|213|4
5|214|2
5|217|4
5|219|5
5|220|2
5|229|1
5|230|3
5|231|2
5|237|1
5|238|5
5|241|4
5|243|2
5|246|4
5|248|1
5|251|2
5|252|4
5|253|1
5|254|4
5|256|5
5|258|4
5|262|4
5|264|5
5|265|1
5|266|2
5|273|3
5|275|2
5|280|1
5|282|5
5|285|3
5|286|1
5|288|2
5|290|3
5|293|4
5|296|4
5|303|5
5|304|3
5|306|2
5|307|3
5|313|2
5|314|4
5|317|1
5|319|3
5|321|5
5|324|2
5|325|4
5|326|5
5|327|3
5|330|2
5|331|5
5|332|4
5|333|4
5|334|3
5|336|4
5|339|4
5|343|4
5|345|5
5|347|2
5|348|3
5|349|4
5|360|2
5|361|5
5|362|2
5|363|5
5|366|2
5|367|4
5|372|3
5|382|2
5|383|5
5|387|4
5|391|4
5|394|3
5|395|5
5|403|4
5|404|4
5|405|1
5|407|3
5|409|1
5|414|4
5|417|1
5|418|2
5|419|1
5|420|3
5|421|5
5|423|4
5|424|4
5|425|2
5|429|3
5|431|5
5|432|4
5|434|4
5|435|5
5|436|4
5|443|4
5|446|3
5|447|2
5|450|2
5|451|5
5|452|5
5|453|1
5|457|2
5|461|1
5|462|2
5|464|3
5|466|2
5|468|1
5|472|5
5|473|5
5|474|1
5|477|3
5|480|2
5|481|2
5|483|5
5|496|2
5|498|5
6|2|1
6|4|3
6|8|4
6|19|2
6|23|5
6|24|3
6|25|2
6|32|2
6|33|3
6|35|2
6|37|2
6|39|1
6|42|1
6|43|2
6|45|5
6|46|1
6|47|2
6|48|3
6|49|2
6|51|3
6|53|3
6|54|4
6|55|4
6|58|2
6|60|4
6|63|1
6|65|1
6|66|4
6|67|5
6|70|3
6|73|4
6|74|2
6|80|3
6|82|5
6|84|2
6|85|2
6|88|4
6|91|4
6|93|4
6|95|4
6|97|4
6|98|3
6|103|2
6|104|5
6|105|4
6|108|4
6|109|3
6|113|3
6|115|3
6|122|4
6|125|2
6|126|5
6|128|5
6|137|4
6|139|3
6|140|4
6|144|2
6|145|2
6|147|5
6|149|5
6|150|1
6|155|4
6|158|1
6|161|4
6|164|4
6|166|5
6|167|5
6|169|1
6|171|1
6|172|4
6|176|5
6|177|3
6|184|1
6|185|2
6|187|2
6|191|3
6|196|4
6|198|3
6|201|2
6|209|1
6|210|5
6|212|5
6|213|2
6|215|5
6|216|4
6|217|5
6|218|5
6|221|1
6|226|5
6|227|1
6|230|3
6|231|5
6|232|1
6|233|2
6|238|5
6|240|5
6|241|4
6|242|2
6|245|4
6|246|3
6|247|2
6|248|5
6|249|4
6|250|2
6|256|1
6|264|3
6|271|2
6|273|3
6|275|1
6|278|3
6|279|1
6|280|5
6|282|4
6|283|1
6|288|2
6|289|5
6|290|5
6|293|3
6|294|4
6|295|5
6|298|4
6|299|1
6|303|4
6|304|4
6|308|2
6|309|2
6|314|2
6|315|5
6|316|3
6|318|1
6|319|4
6|322|1
6|325|2
6|327|3
6|328|4
6|330|1
6|337|3
6|341|3
6|343|1
6|344|1
6|349|2
6|350|2
6|353|5
6|355|4
6|356|5
6|357|1
6|360|1
6|361|4
6|365|4
6|367|5
6|369|4
6|373|4
6|376|2
6|379|5
6|381|1
6|383|3
6|384|5
6|386|2
6|388|1
6|389|5
6|390|2
6|391|4
6|394|5
6|396|4
6|407|1
6|410|3
6|412|1
6|414|4
6|415|4
6|417|2
6|419|1
6|420|2
6|423|4
6|424|3
6|425|2
6|426|2
6|428|4
6|430|1
6|433|2
6|436|3
6|437|4
6|439|4
6|440|1
6|445|2
6|446|1
6|450|5
6|452|3
6|454|2
6|457|5
6|463|2
6|465|2
6|466|5
6|468|3
6|474|5
6|477|4
6|478|3
6|479|1
6|482|3
6|484|4
6|485|4
6|486|1
6|490|1
6|491|4
6|494|2
6|496|1
7|6|2
7|13|2
7|14|5
7|15|4
7|17|3
7|21|3
7|23|5
7|28|3
7|29|4
7|30|3
7|32|1
7|33|3
7|34|2
7|37|1
7|44|1
7|45|1
7|46|5
7|47|5
7|49|5
7|52|3
7|55|1
7|60|4
7|61|2
7|65|5
7|67|4
7|72|5
7|77|1
7|80|2
7|83|3
7|85|2
7|86|2
7|89|3
7|91|1
7|92|1
7|93|4
7|95|1
7|97|4
7|98|1
7|99|3
7|102|5
7|103|4
7|104|3
7|106|3
7|107|4
7|109|1
7|110|2
7|111|1
7|112|1
7|113|5
7|117|3
7|118|4
7|119|1
7|125|5
7|126|2
7|130|1
7|132|2
7|136|2
7|137|4
7|139|5
7|141|4
7|147|5
7|148|1
7|150|4
7|153|4
7|154|5
7|160|2
7|161|1
7|162|3
7|164|2
7|167|2
7|172|4
7|177|3
7|181|2
7|183|4
7|185|5
7|186|4
7|187|1
7|189|5
7|190|3
7|194|1
7|195|3
7|196|1
7|198|4
7|203|4
7|206|1
7|207|4
7|212|1
7|217|3
7|221|3
7|224|2
7|226|4
7|228|1
7|229|4
7|236|3
7|238|5
7|239|5
7|241|5
7|245|2
7|246|4
7|252|2
7|259|5
7|260|3
7|261|3
7|262|2
7|264|4
7|267|5
7|269|4
7|270|2
7|279|4
7|280|4
7|281|5
7|285|2
7|286|1
7|289|2
7|292|1
7|293|1
7|294|5
7|295|5
7|296|4
7|297|4
7|299|2
7|301|4
7|305|2
7|307|2
7|308|5
7|309|5
7|312|5
7|318|3
7|324|1
7|327|3
7|329|4
7|330|2
7|331|3
7|333|4
7|336|5
7|338|4
7|339|2
7|340|2
7|345|3
7|346|3
7|347|1
7|348|1
7|349|3
7|350|2
7|351|4
7|356|4
7|359|3
7|360|2
7|362|1
7|363|4
7|365|3
7|367|2
7|368|2
7|369|3
7|370|4
7|371|5
7|373|4
7|375|4
7|378|4
7|381|2
7|382|4
7|384|3
7|388|1
7|391|3
7|393|5
7|397|1
7|399|2
7|400|2
7|401|2
7|402|4
7|404|4
7|405|4
7|406|4
7|407|2
7|409|2
7|410|5
7|412|4
7|414|3
7|416|4
7|417|5
7|418|4
7|421|5
7|423|1
7|424|5
7|426|5
7|428|2
7|435|4
7|437|2
7|439|4
7|444|2
7|447|3
7|448|3
7|450|2
7|451|1
7|452|3
7|453|5
7|456|3
7|460|2
7|463|1
7|466|2
7|468|5
7|470|1
7|472|2
7|483|4
7|485|2
7|486|5
7|493|5
7|494|2
7|496|1
7|498|5
8|3|3
8|8|1
8|10|2
8|11|4
8|14|3
8|15|4
8|17|3
8|20|5
8|22|5
8|27|4
8|31|5
8|32|1
8|33|4
8|40|3
8|42|4
8|43|2
8|45|3
8|51|1
8|52|3
8|53|5
8|54|1
8|57|2
8|58|4
8|61|2
8|64|1
8|67|5
8|68|4
8|71|4
8|73|1
8|75|4
8|77|5
8|80|4
8|81|3
8|82|2
8|86|4
8|88|1
8|90|2
8|91|5
8|93|4
8|96|1
8|97|4
8|100|4
8|106|2
8|107|3
8|109|2
8|111|4
8|112|2
8|117|3
8|118|1
8|121|1
8|122|1
8|126|5
8|127|2
8|132|1
8|134|5
8|135|4
8|137|4
8|141|2
8|143|3
8|145|3
8|146|3
8|149|1
8|150|1
8|155|2
8|157|4
8|159|3
8|160|1
8|164|3
8|167|4
8|169|3
8|171|5
8|172|3
8|175|4
8|177|1
8|179|1
8|180|2
8|182|1
8|183|5
8|184|2
8|185|5
8|188|2
8|190|5
8|192|2
8|195|2
8|199|1
8|202|1
8|205|4
8|207|3
8|210|5
8|212|3
8|213|4
8|214|2
8|215|4
8|216|5
8|222|4
8|224|1
8|225|3
8|229|1
8|230|2
8|231|3
8|236|2
8|237|4
8|238|5
8|241|3
8|244|5
8|248|3
8|249|4
8|250|3
8|252|3
8|255|4
8|256|5
8|261|3
8|262|5
8|264|1
8|265|5
8|273|5
8|276|5
8|282|3
8|285|1
8|286|1
8|292|5
8|294|1
8|297|3
8|299|5
8|300|2
8|301|5
8|302|4
8|307|1
8|308|2
8|309|1
8|314|3
8|315|4
8|316|5
8|318|2
8|319|1
8|320|3
8|324|2
8|330|3
8|331|4
8|332|3
8|334|3
8|337|1
8|339|2
8|345|2
8|346|5
8|347|3
8|348|1
8|349|3
8|350|2
8|354|4
8|355|1
8|359|2
8|361|2
8|366|4
8|370|5
8|372|4
8|374|5
8|375|5
8|377|1
8|378|4
8|380|5
8|382|5
8|390|3
8|392|4
8|394|5
8|400|4
8|401|4
8|410|1
8|411|4
8|412|4
8|414|4
8|415|1
8|426|4
8|427|2
8|430|4
8|432|5
8|436|5
8|437|2
8|438|2
8|441|5
8|442|5
8|443|4
8|445|2
8|446|1
8|448|3
8|450|2
8|452|5
8|455|5
8|457|4
8|462|5
8|465|1
8|468|3
8|470|5
8|475|4
8|479|5
8|484|4
8|485|5
8|487|2
8|488|5
8|490|2
8|497|1
8|498|1
8|500|3
9|1|4
9|2|1
9|3|2
9|4|2
9|7|4
9|9|1
9|10|3
9|11|3
9|13|1
9|16|1
9|17|1
9|20|1
9|21|3
9|23|1
9|24|5
9|28|3
9|33|4
9|37|1
9|43|5
9|45|1
9|49|2
9|51|3
9|52|2
9|54|1
9|55|2
9|60|5
9|62|5
9|67|5
9|69|2
9|72|1
9|73|5
9|76|4
9|78|5
9|79|3
9|82|2
9|87|3
9|90|3
9|91|2
9|93|2
9|95|1
9|97|4
9|100|5
9|102|4
9|103|4
9|107|4
9|110|3
9|113|5
9|114|3
9|115|2
9|122|1
9|132|4
9|133|5
9|139|1
9|148|2
9|151|2
9|152|1
9|154|2
9|155|3
9|156|1
9|158|4
9|159|4
9|161|3
9|162|1
9|163|4
9|165|3
9|166|3
9|171|4
9|174|5
9|177|5
9|179|2
9|180|2
9|181|5
9|182|3
9|183|1
9|184|5
9|186|5
9|187|3
9|188|4
9|191|1
9|195|5
9|196|3
9|197|3
9|201|2
9|204|3
9|205|2
9|209|4
9|212|4
9|216|1
9|219|2
9|220|3
9|223|4
9|224|5
9|226|5
9|235|5
9|236|2
9|240|3
9|242|1
9|249|3
9|250|3
9|255|5
9|256|3
9|257|2
9|260|2
9|262|1
9|263|3
9|265|3
9|268|4
9|271|1
9|275|3
9|276|3
9|278|5
9|279|5
9|280|2
9|281|4
9|282|1
9|289|3
9|292|3
9|298|4
9|299|2
9|301|2
9|304|1
9|305|4
9|306|1
9|313|2
9|316|1
9|318|1
9|319|4
9|321|1
9|324|3
9|326|2
9|329|1
9|331|3
9|333|5
9|334|2
9|337|4
9|338|1
9|341|5
9|348|3
9|352|4
9|355|1
9|361|2
9|363|1
9|364|5
9|366|1
9|369|2
9|371|2
9|372|1
9|374|1
9|375|1
9|376|1
9|379|5
9|381|2
9|383|4
9|385|1
9|386|3
9|389|3
9|392|1
9|397|2
9|403|4
9|404|2
9|405|5
9|408|5
9|409|3
9|410|1
9|412|5
9|418|1
9|419|2
9|420|2
9|423|3
9|428|1
9|429|5
9|431|3
9|432|1
9|434|2
9|436|5
9|439|5
9|441|5
9|443|5
9|444|1
9|453|2
9|456|3
9|458|1
9|461|3
9|470|3
9|471|2
9|473|4
9|476|5
9|477|2
9|481|4
9|482|1
9|483|3
9|490|5
9|492|2
9|494|1
9|497|5
9|499|4
10|1|5
10|5|2
10|6|3
10|11|1
10|15|1
10|18|2
10|23|3
10|24|5
10|26|3
10|31|1
10|35|5
10|40|1
10|41|4
10|43|5
10|47|5
10|48|2
10|49|2
10|50|5
10|55|4
10|57|3
10|58|3
10|59|3
10|63|5
10|65|1
10|66|3
10|70|4
10|75|2
10|78|2
10|81|4
10|82|3
10|89|1
10|90|5
10|91|5
10|92|4
10|94|3
10|97|4
10|99|1
10|108|2
10|109|1
10|113|3
10|117|1
10|121|1
10|122|1
10|125|4
10|128|1
10|129|3
10|130|1
10|131|4
10|133|3
10|139|2
10|140|5
10|143|1
10|145|2
10|147|2
10|156|3
10|159|5
10|160|4
10|161|3
10|169|4
10|170|5
10|171|5
10|173|5
10|174|2
10|177|1
10|185|3
10|186|5
10|187|4
10|194|2
10|196|4
10|197|2
10|199|3
10|201|4
10|202|2
10|203|5
10|205|5
10|206|4
10|209|5
10|211|5
10|212|1
10|214|5
10|216|4
10|217|4
10|219|1
10|222|3
10|225|5
10|226|4
10|228|2
10|229|4
10|236|4
10|240|4
10|245|3
10|251|1
10|255|1
10|257|3
10|260|4
10|261|4
10|262|3
10|263|3
10|265|5
10|268|2
10|269|5
10|270|5
10|271|3
10|277|3
10|278|3
10|280|3
10|282|4
10|283|1
10|285|2
10|286|3
10|289|4
10|290|3
10|294|4
10|301|1
10|302|3
10|303|1
10|304|1
10|307|5
10|309|1
10|311|5
10|312|2
10|316|2
10|317|5
10|319|2
10|320|2
10|321|2
10|324|3
10|326|1
10|329|1
10|330|4
10|331|4
10|333|1
10|334|4
10|337|2
10|340|4
10|344|4
10|346|5
10|351|3
10|352|1
10|353|2
10|354|3
10|359|3
10|362|1
10|363|5
10|365|5
10|366|3
10|367|5
10|375|2
10|377|2
10|380|2
10|382|2
10|383|2
10|385|5
10|386|4
10|388|3
10|390|3
10|393|5
10|394|1
10|395|4
10|400|2
10|401|3
10|403|4
10|405|2
10|407|1
10|410|3
10|413|2
10|416|5
10|417|3
10|419|4
10|420|3
10|421|5
10|426|4
10|427|5
10|429|1
10|432|4
10|435|4
10|438|4
10|442|1
10|445|5
10|447|1
10|448|1
10|449|4
10|450|4
10|451|5
10|452|3
10|454|1
10|456|4
10|463|4
10|464|2
10|467|4
10|468|2
10|469|3
10|470|3
10|471|4
10|474|3
10|476|4
10|479|2
10|481|5
10|482|5
10|484|1
10|487|5
10|489|2
10|491|2
10|492|4
11|1|3
11|4|3
11|6|3
11|7|5
11|9|5
11|12|2
11|14|2
11|15|5
11|16|4
11|17|5
11|18|1
11|19|5
11|21|5
11|28|5
11|33|1
11|36|2
11|39|5
11|40|1
11|41|3
11|44|3
11|48|1
11|49|3
11|58|1
11|61|5
11|66|5
11|69|4
11|70|5
11|72|4
11|73|1
11|74|5
11|76|4
11|77|4
11|79|5
11|80|5
11|81|4
11|88|2
11|90|5
11|95|3
11|97|1
11|98|3
11|99|4
11|101|2
11|105|5
11|106|4
11|110|4
11|114|1
11|115|1
11|117|3
11|121|1
11|124|4
11|126|3
11|132|1
11|133|5
11|135|4
11|136|5
11|137|5
11|138|2
11|139|4
11|141|4
11|143|4
11|144|1
11|145|5
11|146|3
11|147|4
11|150|3
11|151|5
11|154|1
11|157|2
11|158|1
11|159|4
11|160|4
11|162|2
11|163|4
11|166|2
11|169|5
11|170|3
11|171|3
11|173|4
11|176|5
11|177|3
11|180|3
11|181|1
11|182|4
11|184|2
11|186|4
11|187|2
11|190|3
11|194|1
11|195|4
11|199|2
11|205|4
11|211|1
11|212|1
11|213|3
11|215|1
11|216|5
11|219|5
11|220|1
11|222|2
11|226|1
11|228|4
11|232|3
11|233|5
11|235|3
11|239|1
11|240|4
11|241|2
11|242|5
11|243|4
11|245|3
11|249|1
11|251|3
11|252|4
11|254|5
11|255|4
11|259|3
11|270|3
11|274|5
11|275|4
11|277|2
11|280|4
11|281|2
11|284|2
11|292|1
11|293|2
11|295|5
11|298|2
11|301|3
11|305|4
11|307|4
11|314|2
11|316|5
11|318|1
11|319|1
11|320|1
11|321|5
11|328|4
11|333|1
11|334|5
11|341|4
11|342|1
11|344|2
11|345|1
11|352|4
11|354|1
11|355|4
11|357|3
11|360|3
11|363|3
11|364|5
11|368|1
11|371|1
11|372|5
11|374|5
11|377|2
11|378|1
11|380|2
11|382|3
11|386|5
11|390|2
11|391|1
11|395|4
11|398|5
11|400|2
11|404|4
11|405|5
11|406|2
11|407|3
11|410|2
11|411|5
11|413|5
11|416|2
11|419|2
11|422|4
11|424|3
11|425|1
11|426|5
11|427|1
11|429|2
11|430|1
11|431|1
11|436|4
11|438|1
11|440|1
11|441|1
11|442|5
11|445|5
11|449|4
11|450|5
11|451|4
11|452|2
11|455|4
11|456|3
11|457|5
11|461|2
11|462|2
11|465|5
11|467|1
11|470|2
11|471|4
11|475|1
11|476|5
11|477|5
11|480|2
11|485|5
11|487|3
11|488|5
11|490|5
11|492|4
11|493|2
11|494|1
11|496|5
11|498|2
11|500|1
12|1|2
12|2|5
12|4|3
12|7|1
12|8|1
12|10|1
12|11|2
12|20|2
12|21|5
12|23|5
12|24|5
12|26|4
12|27|2
12|29|1
12|31|2
12|34|2
12|35|2
12|38|5
12|41|1
12|42|4
12|46|4
12|47|2
12|50|1
12|51|4
12|53|5
12|54|4
12|56|1
12|57|3
12|62|1
12|64|4
12|67|3
